id,leaflet_id,section_id,medicine,section_type,leaflet_type,chunk_index,start_char,end_char,char_len,section_title,section_heading_path,text
chunk_8800e624b01b,leaf_2c68e53f153b,sec_a6ffd5d4139f,rivotril,missed_dose,patient_leaflet,6,5977,7184,1207,O QUE DEVO FAZER QUANDO EU ME ESQUECER DE USAR ESTE MEDICAMENTO?,O QUE DEVO FAZER QUANDO EU ME ESQUECER DE USAR ESTE MEDICAMENTO? > **Histórico de alteração para bula**,"caso de uso de grande quantidade deste medicamento, procure rapidamente socorro médico e leve a embalagem ou bula do medicamento, se possível. Ligue para 0800 722 6001, se você precisar de mais orientações.** MS-1.1524.0011 Farmacêutico Responsável: Dr. Adriano Costa Leite – CRF-SP n° 38.716 Registrado por: Blanver Farmoquímica e Farmacêutica S.A. Rua Francisco Tramontano, 101 -Sala 507 Real Parque – CEP 05686-010 – São Paulo – SP CNPJ 53.359.824/0001-19 Fabricado e Embalado por: Produtos Roche Químicos e Farmacêuticos S.A. Est. dos Bandeirantes, 2020 CEP 22775-109 – Rio de Janeiro – RJ 6 **==> picture [109 x 35] intentionally omitted <==** Comercializado por: Biopas Brasil Produtos Farmacêuticos Ltda Estrada da Lagoinha, 501 - Bloco 3 - Lagoa CEP: 06730-000 - Vargem Grande Paulista – SP Indústria Brasileira **Serviço Atendimento ao Consumidor – 0800 591 9210** **VENDA SOB PRESCRIÇÃO MÉDICA. O ABUSO DESTE MEDICAMENTO PODE CAUSAR DEPENDÊNCIA.** **Esta bula foi aprovada pela ANVISA em 03/03/2022.** Bula_VP_Rivotril_V.01 **==> picture [38 x 37] intentionally omitted <==** 7 **==> picture [109 x 35] intentionally omitted <==** ## **Histórico de alteração para bula**"
chunk_aa30c8fbb7ec,leaf_2c68e53f153b,sec_a6ffd5d4139f,rivotril,missed_dose,patient_leaflet,7,6887,8261,1374,O QUE DEVO FAZER QUANDO EU ME ESQUECER DE USAR ESTE MEDICAMENTO?,O QUE DEVO FAZER QUANDO EU ME ESQUECER DE USAR ESTE MEDICAMENTO? > **Histórico de alteração para bula** ,"ÇÃO MÉDICA. O ABUSO DESTE MEDICAMENTO PODE CAUSAR DEPENDÊNCIA.** **Esta bula foi aprovada pela ANVISA em 03/03/2022.** Bula_VP_Rivotril_V.01 **==> picture [38 x 37] intentionally omitted <==** 7 **==> picture [109 x 35] intentionally omitted <==** ## **Histórico de alteração para bula** |**Dados da submissão eletrônica**|**Dados da submissão eletrônica**|**Dados da submissão eletrônica**|**Dados da petição/notificação que altera bula**|**Dados da petição/notificação que altera bula**|**Dados da petição/notificação que altera bula**|**Dados da petição/notificação que altera bula**|**Dados das alterações de bulas**|**Dados das alterações de bulas**|**Dados das alterações de bulas**| |---|---|---|---|---|---|---|---|---|---| |**Data do**<br>**expediente**|**N° do**<br>**expediente**|**Assunto**|**Data do**<br>**expediente**|**N° do**<br>**expediente**|**Assunto**|**Data de**<br>**aprovação**|**Itens de bula**|**Versões**<br>**(VP/VPS)**<br>*****|**Apresentações**<br>**relacionadas**| |19/10/2021|4212952/21-1|Inclusão<br>Inicial de<br>Texto de Bula<br>– RDC 60/12|<br>19/10/2021|-|Inclusão Inicial de<br>Texto de Bula –<br>RDC 60/12|<br>19/10/2021|Dizeres legais|VP e VPS|Comprimidos de 0,5<br>mg ou 2 mg<br>com 20 ou 30<br>comprimidos.<br>Comprimidos<br>sublinguais de 0,25<br>mg com 30<br>comprimidos.<br>Solução oral de 2,5<br>mg/mL com<br>20 mL.|"
chunk_86e1f05bfbeb,leaf_2c68e53f153b,sec_a6ffd5d4139f,rivotril,missed_dose,patient_leaflet,8,7962,8851,889,O QUE DEVO FAZER QUANDO EU ME ESQUECER DE USAR ESTE MEDICAMENTO?,O QUE DEVO FAZER QUANDO EU ME ESQUECER DE USAR ESTE MEDICAMENTO?,">– RDC 60/12|<br>19/10/2021|-|Inclusão Inicial de<br>Texto de Bula –<br>RDC 60/12|<br>19/10/2021|Dizeres legais|VP e VPS|Comprimidos de 0,5<br>mg ou 2 mg<br>com 20 ou 30<br>comprimidos.<br>Comprimidos<br>sublinguais de 0,25<br>mg com 30<br>comprimidos.<br>Solução oral de 2,5<br>mg/mL com<br>20 mL.| |03/03/2022|**-**|MEDICAMENTO<br>NOVO -<br>Notificação de<br>Alteração de<br>Texto de Bula –<br>publicação no<br>Bulário RDC<br>60/12|03/03/2022|-|MEDICAMENTO<br>NOVO - Notificação<br>de Alteração de<br>Texto de Bula –|<br>03/03/2022|Correção ortográfica|<br>VP e VPS|Comprimidos de 0,5<br>mg ou 2 mg<br>com 20 ou 30<br>comprimidos.<br>Comprimidos<br>sublinguais de 0,25<br>mg com 30<br>comprimidos.<br>Solução oral de 2,5<br>mg/mL com<br>20 mL.| ||||||publicação no Bulário||||| ||||||RDC 60/12||||| *VP = versão de bula do paciente / VPS = versão de bula do profissional da saúde 8"
chunk_a508cae3796b,leaf_1d4d2acf0a65,sec_d89fa894c1df,tylenol,indication,patient_leaflet,0,0,340,340,PARA QUE ESTE MEDICAMENTO É INDICADO?,PARA QUE ESTE MEDICAMENTO É INDICADO? > **2.,"PARA QUE ESTE MEDICAMENTO É INDICADO?** Este medicamento é indicado para a redução da febre e para o alívio temporário de dores leves a moderadas, tais como: dores associadas a resfriados comuns, dor de cabeça, dor no corpo, dor de dente, dor nas costas, dores musculares, dores leves associadas a artrites e cólicas menstruais. ## **2."
chunk_578c6a49ac86,leaf_1d4d2acf0a65,sec_f6f167271d61,tylenol,simplified_mechanism,patient_leaflet,0,0,291,291,COMO ESTE MEDICAMENTO FUNCIONA?,COMO ESTE MEDICAMENTO FUNCIONA? > **3.,COMO ESTE MEDICAMENTO FUNCIONA?** **TYLENOL[® ]** reduz a febre atuando no centro regulador da temperatura no Sistema Nervoso Central (SNC) e diminui a sensibilidade a dor. Seu efeito tem início 15 a 30 minutos após a administração oral e permanece por um período de 4 a 6 horas. ## **3.
chunk_77f72cabf81a,leaf_1d4d2acf0a65,sec_ffa142a2855b,tylenol,contraindication,patient_leaflet,0,0,227,227,QUANDO NÃO DEVO USAR ESTE MEDICAMENTO?,QUANDO NÃO DEVO USAR ESTE MEDICAMENTO? > **4.,QUANDO NÃO DEVO USAR ESTE MEDICAMENTO?** Você não deve usar **TYLENOL[® ]** se possuir alergia ao paracetamol ou a qualquer componente de sua fórmula. **Este medicamento é contraindicado para menores de 12 anos.** ## **4.
chunk_97251e7ccd85,leaf_1d4d2acf0a65,sec_a29ed3da881a,tylenol,warning_precaution,patient_leaflet,0,0,1580,1580,O QUE DEVO SABER ANTES DE USAR ESTE MEDICAMENTO?,"O QUE DEVO SABER ANTES DE USAR ESTE MEDICAMENTO? > **Gravidez e Amamentação**  > Se você estiver grávida ou amamentando, consulte o seu médico antes de usar este medicamento. **Este medicamento não deve ser utilizado por mulheres grávidas sem orientação médica ou do cirurgião-dentista.**  > **Não use outro produto que contenha paracetamol.**  > **O paracetamol nas doses terapêuticas não foi associado à irritação gástrica.**","O QUE DEVO SABER ANTES DE USAR ESTE MEDICAMENTO?** TYLENOL® - Paciente **==> picture [114 x 31] intentionally omitted <==** Você não deve tomar mais do que a dose recomendada (superdose) para provocar maior alívio, pois pode causar sérios problemas de saúde. Você deve consultar seu médico se a dor ou febre continuarem ou piorarem, ou se surgirem novos sintomas, pois estes sintomas podem ser sinais de doenças graves. **Uso com álcool** : consumidores de doses abusivas de álcool devem consultar seu médico para saber se podem tomar **TYLENOL[® ]** ou qualquer outro analgésico. ## **Gravidez e Amamentação** ## Se você estiver grávida ou amamentando, consulte o seu médico antes de usar este medicamento. **Este medicamento não deve ser utilizado por mulheres grávidas sem orientação médica ou do cirurgião-dentista.** **Uso em pacientes com problemas no fígado** : Consulte seu médico antes de usar o medicamento. **Uso em idosos** : Até o momento não são conhecidas restrições específicas ao uso de **TYLENOL[® ]** por pacientes idosos. Não existe necessidade de ajuste de dose neste grupo etário. Muito raramente, foram relatadas reações cutâneas graves em pacientes que administraram paracetamol. Os sintomas podem incluir: vermelhidão na pele, bolhas e erupções cutâneas. Se ocorrerem reações cutâneas ou piora de problemas de pele já existentes, interrompa o uso do medicamento e procure ajuda médica imediatamente. ## **Não use outro produto que contenha paracetamol.** ## **O paracetamol nas doses terapêuticas não foi associado à irritação gástrica.**"
chunk_01578455e892,leaf_1d4d2acf0a65,sec_a29ed3da881a,tylenol,warning_precaution,patient_leaflet,1,1283,2354,1071,O QUE DEVO SABER ANTES DE USAR ESTE MEDICAMENTO?,O QUE DEVO SABER ANTES DE USAR ESTE MEDICAMENTO? > **Não use outro produto que contenha paracetamol.**  > **O paracetamol nas doses terapêuticas não foi associado à irritação gástrica.** ,"cutâneas. Se ocorrerem reações cutâneas ou piora de problemas de pele já existentes, interrompa o uso do medicamento e procure ajuda médica imediatamente. ## **Não use outro produto que contenha paracetamol.** ## **O paracetamol nas doses terapêuticas não foi associado à irritação gástrica.** Se você tem pressão alta, não use este produto por mais tempo do que o indicado no rótulo, a menos que indicado por um médico. A absorção de **TYLENOL[® ]** é mais rápida se você estiver em jejum. Os alimentos podem afetar a velocidade da absorção, mas não a quantidade absorvida do medicamento. A interferência do paracetamol na metabolização de outros medicamentos e a influência destes medicamentos na ação e na toxicidade do paracetamol, em geral, não são relevantes. **Consulte seu médico antes de utilizar este medicamento se você está tomando flucloxacilina (penicilina - um antibiótico), varfarina (anticoagulante) ou outros derivados cumarínicos.** **Informe ao seu médico ou cirurgião-dentista se você está fazendo uso de algum outro medicamento.** **5."
chunk_bd0ae4006d5f,leaf_1d4d2acf0a65,sec_928f4d6a0604,tylenol,storage,patient_leaflet,0,0,791,791,"ONDE, COMO E POR QUANTO TEMPO POSSO GUARDAR ESTE MEDICAMENTO?","ONDE, COMO E POR QUANTO TEMPO POSSO GUARDAR ESTE MEDICAMENTO? > **6.","ONDE, COMO E POR QUANTO TEMPO POSSO GUARDAR ESTE MEDICAMENTO?** **TYLENOL®** deve ser conservado em temperatura ambiente (entre 15°C e 30°C), protegido da luz e umidade. **Número de lote e datas de fabricação e validade: vide embalagem.** TYLENOL® - Paciente **==> picture [114 x 31] intentionally omitted <==** **Não use medicamento com o prazo de validade vencido. Guarde-o em sua embalagem original. TYLENOL[® ] 500 mg e TYLENOL[® ] 750 mg** são comprimidos revestidos oblongos (ovalados) de cor branca. **Antes de usar, observe o aspecto do medicamento. Caso ele esteja no prazo de validade e você observe alguma mudança no aspecto, consulte o farmacêutico para saber se poderá** **utilizá-lo.** **Todo medicamento deve ser mantido fora do alcance das crianças** . ## **6."
chunk_d4d5a2d20ab2,leaf_1d4d2acf0a65,sec_1646f2946e08,tylenol,dosage,patient_leaflet,0,0,1025,1025,COMO DEVO USAR ESTE MEDICAMENTO?,COMO DEVO USAR ESTE MEDICAMENTO? > **Adultos e crianças acima de 12 anos:**  > **7.,"COMO DEVO USAR ESTE MEDICAMENTO?** Uso oral. Você deve tomar os comprimidos com líquido. O paracetamol pode ser administrado independentemente das refeições. ## **Adultos e crianças acima de 12 anos:** **TYLENOL[® ] 500 mg:** 1 a 2 comprimidos, 3 a 4 vezes ao dia. **TYLENOL[® ] 750 mg:** 1 comprimido, 3 a 5 vezes ao dia. A dose diária máxima recomendada de paracetamol é de 4000 mg ( **8 comprimidos de TYLENOL[® ] 500 mg ou 5 comprimidos de TYLENOL® 750 mg** ) administrada em doses fracionadas, não excedendo 1000 mg/dose ( **2 comprimidos de TYLENOL[® ] 500 mg ou 1 comprimido de TYLENOL[® ] 750 mg** ), em intervalos de 4 a 6 horas, em um período de 24 horas. **Duração do tratamento:** depende do desaparecimento dos sintomas. **Este medicamento não pode ser partido, aberto ou mastigado.** **Siga corretamente o modo de usar. Em caso de dúvidas sobre este medicamento, procure orientação do farmacêutico. Não desaparecendo os sintomas, procure orientação médica ou de seu cirurgião-dentista.** ## **7."
chunk_2f6979089ee8,leaf_1d4d2acf0a65,sec_3e4fee1ee29f,tylenol,missed_dose,patient_leaflet,0,0,402,402,O QUE DEVO FAZER QUANDO EU ME ESQUECER DE USAR ESTE MEDICAMENTO?,O QUE DEVO FAZER QUANDO EU ME ESQUECER DE USAR ESTE MEDICAMENTO? > **8.,"O QUE DEVO FAZER QUANDO EU ME ESQUECER DE USAR ESTE MEDICAMENTO?** Se você se esquecer de tomar uma dose do medicamento, faça-o assim que se lembrar, no caso de ainda haver necessidade, e então ajuste o horário das próximas tomadas. Não tome a dose dobrada para compensar a dose esquecida. **Em caso de dúvidas, procure orientação do farmacêutico ou de seu médico, ou cirurgiãodentista.** ## **8."
chunk_bcded81d765f,leaf_1d4d2acf0a65,sec_02809f0f1529,tylenol,adverse_reaction,patient_leaflet,0,0,706,706,QUAIS OS MALES QUE ESTE MEDICAMENTO PODE ME CAUSAR?,QUAIS OS MALES QUE ESTE MEDICAMENTO PODE ME CAUSAR? > **9.,"QUAIS OS MALES QUE ESTE MEDICAMENTO PODE ME CAUSAR?** Este medicamento pode causar algumas reações desagradáveis inesperadas. Caso você tenha uma reação alérgica, deve parar de tomar o medicamento. TYLENOL® - Paciente **==> picture [114 x 31] intentionally omitted <==** Reação muito rara (ocorre em menos de 0,01% dos pacientes que utilizam este medicamento): urticária, coceira e vermelhidão no corpo, reações alérgicas a este medicamento, aumento das transaminases e erupção fixa medicamentosa. **Informe ao seu médico, cirurgião-dentista ou farmacêutico o aparecimento de reações indesejáveis pelo uso do medicamento. Informe também à empresa através do seu serviço de atendimento.** ## **9."
chunk_983a58909e27,leaf_1d4d2acf0a65,sec_1115276e728e,tylenol,overdose,patient_leaflet,0,0,1596,1596,O QUE FAZER SE ALGUÉM USAR UMA QUANTIDADE MAIOR DO QUE A INDICADA DESTE MEDICAMENTO?,O QUE FAZER SE ALGUÉM USAR UMA QUANTIDADE MAIOR DO QUE A INDICADA DESTE MEDICAMENTO? > **DIZERES LEGAIS**  > **JOHNSON & JOHNSON INDUSTRIAL LTDA.**  > **JOHNSON & JOHNSON INDUSTRIAL LTDA** ,"O QUE FAZER SE ALGUÉM USAR UMA QUANTIDADE MAIOR DO QUE A INDICADA DESTE MEDICAMENTO?** O uso de doses excessivas, acima das doses recomendadas (superdose) pode causar danos ao fígado. Em caso de superdose, procure ajuda médica ou um centro de intoxicação imediatamente. O apoio médico imediato é fundamental para adultos e crianças, mesmo se os sinais e sintomas de intoxicação não estiverem presentes. Os sinais e sintomas iniciais que se seguem a uma dose potencialmente hepatotóxica de paracetamol são: perda de apetite, náusea, vômito, sudorese intensa, palidez e mal-estar geral. **Em caso de uso de grande quantidade deste medicamento, procure rapidamente socorro médico e leve a embalagem ou bula do medicamento, se possível. Ligue para 0800 722 6001, se você precisar de mais orientações.** ## **DIZERES LEGAIS** MS - 1.5721.1214 Farmacêutico Responsável: Jean F. L. Festuccia – CRF - SP nº 29.625 Registrado por: ## **JOHNSON & JOHNSON INDUSTRIAL LTDA.** Rodovia Presidente Dutra, Km 154, São José dos Campos – SP CNPJ 59.748.988/0001-14 Fabricado por: ## **JOHNSON & JOHNSON INDUSTRIAL LTDA** Rodovia Presidente Dutra, km 154 São José dos Campos – SP CNPJ: 59.748.988/0001-14 Industria Brasileira ®Marca Registrada TYLENOL® - Paciente **==> picture [114 x 31] intentionally omitted <==** SAC 0800 728 6767 www.tylenol.com.br Siga corretamente o modo de usar, não desaparecendo os sintomas procure orientação médica. **==> picture [23 x 19] intentionally omitted <==** TYLENOL® - Paciente **==> picture [115 x 30] intentionally omitted <==**"
chunk_3c190b3ea9f8,leaf_1d4d2acf0a65,sec_1115276e728e,tylenol,overdose,patient_leaflet,1,1298,1603,305,O QUE FAZER SE ALGUÉM USAR UMA QUANTIDADE MAIOR DO QUE A INDICADA DESTE MEDICAMENTO?,O QUE FAZER SE ALGUÉM USAR UMA QUANTIDADE MAIOR DO QUE A INDICADA DESTE MEDICAMENTO? > **,"4 x 31] intentionally omitted <==** SAC 0800 728 6767 www.tylenol.com.br Siga corretamente o modo de usar, não desaparecendo os sintomas procure orientação médica. **==> picture [23 x 19] intentionally omitted <==** TYLENOL® - Paciente **==> picture [115 x 30] intentionally omitted <==** ## **"
